node	length	degree	branching	terminal
s5053	102	2	False	False
s82958	1	2	False	False
s3398	45	3	True	False
s105273	910	2	False	False
s3447	271232	4	True	False
s134644	180	2	False	False
s4710	328	2	False	False
s421	53	3	True	False
s2530	251186	4	True	False
s2201	64	2	False	False
s722	54865	4	True	False
s105635	638	2	False	False
s120762	60	2	False	False
s4052	5135	4	True	False
s3363	904	2	False	False
s4408	56	2	False	False
s82431	57	4	True	False
s2814	73727	4	True	False
s81815	331	2	False	False
s3097	5	4	True	False
s82275	101	3	True	False
s82516	17	2	False	False
s564	738	4	True	False
s81568	75	2	False	False
s140496	58	2	False	False
s4892	1	2	False	False
s2184	8267	4	True	False
s125389	104	2	False	False
s120919	95	3	True	False
s1758	336	2	False	False
s4887	56097	4	True	False
s4983	54	3	True	False
s2098	4	3	True	False
s81849	66	4	True	False
s1611	188	4	True	False
s2208	128	2	False	False
s143394	292	2	False	False
s2537	7	2	False	False
s82882	296	2	False	False
s83024	131	4	True	False
s4664	369	2	False	False
s140449	324	2	False	False
s2773	1474	4	True	False
s134811	64	2	False	False
s83330	1	2	False	False
s1769	39144	4	True	False
s82995	302	2	False	False
s775	5630	4	True	False
s3267	1398	3	True	False
s105802	207	4	True	False
s81601	126	3	True	False
s2023	223944	4	True	False
s82935	7	2	False	False
s105491	981	3	True	False
s3317	116681	4	True	False
s81900	315	4	True	False
s138	99	4	True	False
s3638	106161	4	True	False
s2680	9	3	True	False
s82002	89	3	True	False
s1388	17787	4	True	False
s129092	73	2	False	False
s1920	64683	4	True	False
s114885	685	4	True	False
s431	2	2	False	False
s4234	129	2	False	False
s104851	260	2	False	False
s1001	13753	4	True	False
s132013	96	3	True	False
s115043	334	2	False	False
s1340	66	2	False	False
s82940	300	5	True	False
s3072	23	2	False	False
s5170	1	2	False	False
s4429	109	3	True	False
s1223	92	4	True	False
s2112	332	2	False	False
s114539	135	2	False	False
s2822	105116	4	True	False
s8	7523	3	True	False
s452	659	3	True	False
s82677	204	4	True	False
s83186	130	3	True	False
s4948	72	2	False	False
s3964	75698	4	True	False
s105244	119	4	True	False
s2162	13	4	True	False
s3473	50	2	False	False
s129202	324	2	False	False
s81534	103	3	True	False
s81893	59	2	False	False
s2804	142886	4	True	False
s4542	313	2	False	False
s114505	66	2	False	False
s1291	206952	5	True	False
s115073	388	2	False	False
s134735	101	2	False	False
s62	75	2	False	False
s2063	28822	4	True	False
s105125	99	2	False	False
s1255	137333	4	True	False
s2903	16	2	False	False
s129155	71	3	True	False
s203	183	2	False	False
s82136	70	2	False	False
s2642	363	4	True	False
s138274	45	2	False	False
s1047	153093	4	True	False
s3991	64	2	False	False
s82011	334	3	True	False
s1037	53428	4	True	False
s4043	11	3	True	False
s114653	2397	2	False	False
s2077	1	2	False	False
s5187	1	2	False	False
s83298	46	4	True	False
s105283	96	3	True	False
s1380	95334	4	True	False
s134772	269	4	True	False
s3529	349	2	False	False
s139648	594	2	False	False
s3654	93827	4	True	False
s4949	64	3	True	False
s2620	58	4	True	False
s5062	83	2	False	False
s1167	333	2	False	False
s4857	60	2	False	False
s82957	35	4	True	False
s3277	1420	3	True	False
s81935	156	2	False	False
s82285	327	2	False	False
s105709	76	2	False	False
s105701	391	3	True	False
s143412	420	2	False	False
s140506	68	2	False	False
s4684	1208	4	True	False
s129113	88	2	False	False
s114688	108	2	False	False
s4107	50613	4	True	False
s81403	254	2	False	False
s134774	43	4	True	False
s780	138	2	False	False
s81788	108	2	False	False
s105221	512	4	True	False
s121027	144	2	False	False
s18	2319	4	True	False
s4098	136034	3	True	False
s1267	6	2	False	False
s437	685	4	True	False
s2818	1423	4	True	False
s1055	57858	4	True	False
s1069	139170	5	True	False
s105254	60	2	False	False
s2349	1	2	False	False
s134745	144	2	False	False
s105327	1	2	False	False
s4562	64	3	True	False
s105240	10	2	False	False
s4696	27	2	False	False
s2993	935	4	True	False
s127	159	3	True	False
s83323	75	4	True	False
s114910	80	2	False	False
s83230	17	2	False	False
s1866	91228	4	True	False
s82242	1	2	False	False
s2766	695054	4	True	False
s82269	106	2	False	False
s2513	34585	4	True	False
s3286	31	2	False	False
s4291	131424	4	True	False
s1442	23306	4	True	False
s4441	9781	4	True	False
s483	150	5	True	False
s105141	14	2	False	False
s1455	571	2	False	False
s82266	50	3	True	False
s1113	347	2	False	False
s129049	55	2	False	False
s1704	41822	4	True	False
s104847	670	3	True	False
s81484	25	3	True	False
s446	613	5	True	False
s125350	8876	4	True	False
s104874	147	2	False	False
s121006	3	3	True	False
s2389	2	2	False	False
s134808	146	2	False	False
s83010	864	3	True	False
s776	159	2	False	False
s1910	55	2	False	False
s114928	207	2	False	False
s83289	51	2	False	False
s4472	100029	4	True	False
s4592	19	4	True	False
s1175	667	4	True	False
s82535	21	3	True	False
s82074	86	2	False	False
s276	143	2	False	False
s1217	28920	4	True	False
s82869	50	2	False	False
s134729	367	2	False	False
s2090	364	2	False	False
s37	820	4	True	False
s114509	180	2	False	False
s83000	70	2	False	False
s3730	139316	4	True	False
s105758	481	3	True	False
s82328	7	3	True	False
s196	6	4	True	False
s81371	88	3	True	False
s83308	98	3	True	False
s140501	192	2	False	False
s134752	178	2	False	False
s81978	82	2	False	False
s789	47984	4	True	False
s4740	56774	4	True	False
s1016	105630	4	True	False
s82502	317	3	True	False
s4432	107944	4	True	False
s125393	324	2	False	False
s115055	318	2	False	False
s105617	718	4	True	False
s121194	58	2	False	False
s81437	95	2	False	False
s3869	277176	4	True	False
s140455	1	2	False	False
s4468	114580	4	True	False
s5295	60	3	True	False
s5206	1	2	False	False
s125431	610	2	False	False
s3891	58094	4	True	False
s82688	85	3	True	False
s82667	254	4	True	False
s82380	373	4	True	False
s121008	57	4	True	False
s318	167	2	False	False
s2335	5	4	True	False
s1301	222	2	False	False
s6	165	4	True	False
s120958	897	2	False	False
s81385	8	3	True	False
s1532	45	3	True	False
s82680	26	3	True	False
s3600	77195	4	True	False
s82080	74	2	False	False
s104924	200	2	False	False
s1261	237766	4	True	False
s105325	68	2	False	False
s81520	44	4	True	False
s199	117	4	True	False
s1868	255398	4	True	False
s114524	7	2	False	False
s82143	335	2	False	False
s3975	23	4	True	False
s82035	828	2	False	False
s82550	117	4	True	False
s1941	1570	5	True	False
s121024	478	4	True	False
s74	53572	4	True	False
s105509	81	2	False	False
s1535	2	2	False	False
s132028	280	2	False	False
s83057	210	4	True	False
s140260	132	2	False	False
s138262	3858	2	False	False
s114672	15	2	False	False
s128995	56	2	False	False
s140	15	2	False	False
s4566	70	2	False	False
s5366	186	4	True	False
s1756	60	2	False	False
s81500	192	4	True	False
s1730	647	4	True	False
s1692	22525	4	True	False
s105048	338	2	False	False
s4855	13	2	False	False
s930	180	2	False	False
s689	45323	4	True	False
s1517	32514	4	True	False
s104991	163	2	False	False
s120802	97	2	False	False
s3047	434	2	False	False
s82381	145	3	True	False
s4016	60	2	False	False
s125414	78	2	False	False
s3012	269	2	False	False
s114742	1	3	True	False
s125537	87	2	False	False
s134795	259	5	True	False
s82666	10	2	False	False
s3695	303654	4	True	False
s83238	329	3	True	False
s106	11	4	True	False
s5165	76	4	True	False
s2686	3	2	False	False
s82412	61	2	False	False
s138318	259	2	False	False
s1494	12	3	True	False
s520	120	2	False	False
s4032	66350	4	True	False
s3955	84	3	True	False
s82345	78	2	False	False
s114764	187	2	False	False
s82361	16	3	True	False
s1269	58	2	False	False
s3268	38086	4	True	False
s105204	160	4	True	False
s114866	295	4	True	False
s5142	151	2	False	False
s125515	261	2	False	False
s114800	74	3	True	False
s120831	56	2	False	False
s120782	158	2	False	False
s115003	82	2	False	False
s4922	315	2	False	False
s5311	28	3	True	False
s1004	133	2	False	False
s4735	211024	4	True	False
s424	45	3	True	False
s82605	682	2	False	False
s132017	283	3	True	False
s81921	15	3	True	False
s4482	69	2	False	False
s138339	19	2	False	False
s134648	335	2	False	False
s3524	100888	4	True	False
s5193	287	4	True	False
s944	19	4	True	False
s3099	187	3	True	False
s83044	86	2	False	False
s894	27057	4	True	False
s5185	5930	4	True	False
s115091	4	2	False	False
s82110	54	2	False	False
s1311	49195	4	True	False
s3246	257	3	True	False
s1373	1	2	False	False
s83144	3055	3	True	False
s4194	10	2	False	False
s4381	63	2	False	False
s3120	29	2	False	False
s105721	101	4	True	False
s4722	156	4	True	False
s82301	126184	4	True	False
s105796	64	2	False	False
s115051	63	2	False	False
s121089	1	2	False	False
s83068	27	3	True	False
s83065	28	3	True	False
s105181	147	3	True	False
s3439	52	2	False	False
s114850	1530	4	True	False
s82009	7	3	True	False
s138357	6107	2	False	False
s3080	22	2	False	False
s3871	69484	4	True	False
s82604	230	2	False	False
s1785	257	4	True	False
s1635	22273	4	True	False
s135	284	3	True	False
s128993	420	2	False	False
s21	184	2	False	False
s81581	167	3	True	False
s2689	51	2	False	False
s131960	83	2	False	False
s54	312	2	False	False
s231	246	4	True	False
s81674	59	2	False	False
s3331	3	2	False	False
s317	15489	4	True	False
s2285	12	2	False	False
s131908	71	2	False	False
s4148	1056	4	True	False
s3112	9	2	False	False
s590	1119	2	False	False
s105637	297	2	False	False
s140477	80	2	False	False
s105350	120	3	True	False
s2595	18	2	False	False
s105295	134	2	False	False
s105782	5	2	False	False
s4523	226	3	True	False
s125446	122	2	False	False
s733	105	4	True	False
s104969	313	2	False	False
s105543	1163	3	True	False
s4749	22038	5	True	False
s2330	136275	4	True	False
s82811	79	2	False	False
s3516	98	2	False	False
s972	49680	4	True	False
s83179	37	3	True	False
s5175	128	2	False	False
s1986	273161	4	True	False
s85	84	3	True	False
s5410	1	2	False	False
s3928	50302	4	True	False
s114	84	4	True	False
s4524	91	4	True	False
s4809	58	2	False	False
s105199	1	2	False	False
s613	78	2	False	False
s309	72	2	False	False
s1806	6254	4	True	False
s2433	1259	4	True	False
s105650	179	4	True	False
s125497	105	2	False	False
s4444	4	3	True	False
s134726	1004	3	True	False
s2403	107	2	False	False
s1441	85383	4	True	False
s114532	111	2	False	False
s3561	57	2	False	False
s3541	50532	4	True	False
s2733	25	4	True	False
s125539	890	3	True	False
s114839	19	2	False	False
s83187	90	3	True	False
s4187	76	2	False	False
s1118	21676	4	True	False
s143372	420	2	False	False
s129126	51	2	False	False
s826	31	4	True	False
s88	4287	4	True	False
s4945	198588	4	True	False
s4540	476	2	False	False
s114818	194	4	True	False
s134676	367	2	False	False
s2237	58990	4	True	False
s125411	142	2	False	False
s4829	343	2	False	False
s82706	582	2	False	False
s105634	23	4	True	False
s1007	41088	4	True	False
s725	4641	4	True	False
s81578	33	3	True	False
s4110	6474	4	True	False
s82366	685	2	False	False
s121068	28	2	False	False
s4219	1	2	False	False
s105223	195	4	True	False
s4508	79	2	False	False
s114658	353	2	False	False
s3978	245	4	True	False
s81749	317	2	False	False
s142609	74	2	False	False
s81966	33	4	True	False
s4525	58	3	True	False
s1605	9	2	False	False
s4103	119	3	True	False
s114863	7	2	False	False
s104883	340	2	False	False
s114964	797	3	True	False
s83259	1184	2	False	False
s534	1081	4	True	False
s105	79	2	False	False
s125447	63	2	False	False
s3339	23	4	True	False
s5033	70316	4	True	False
s5041	116	2	False	False
s951	6019	4	True	False
s3515	28101	4	True	False
s114692	5	2	False	False
s82375	3	2	False	False
s82629	82	2	False	False
s105339	250	4	True	False
s2202	94	4	True	False
s2307	51228	4	True	False
s2767	44517	4	True	False
s5122	165	5	True	False
s82042	10	2	False	False
s115088	31	2	False	False
s2064	146	2	False	False
s4639	1550	3	True	False
s4169	9969	4	True	False
s105115	324	2	False	False
s2636	6	3	True	False
s4155	373879	4	True	False
s82001	20	2	False	False
s104820	1	2	False	False
s104956	11	4	True	False
s81369	69	2	False	False
s125493	1	2	False	False
s105146	169	2	False	False
s143608	158	2	False	False
s2167	2964	2	False	False
s4282	91165	4	True	False
s522	167	3	True	False
s114927	381	4	True	False
s83154	231	2	False	False
s139652	6	2	False	False
s1361	317	2	False	False
s82877	106	3	True	False
s3466	106	3	True	False
s105626	219	2	False	False
s4446	274281	4	True	False
s1651	9470	4	True	False
s1395	42739	4	True	False
s105668	19	2	False	False
s1699	121	2	False	False
s5376	18	3	True	False
s1191	178	3	True	False
s82823	75	3	True	False
s105705	35	4	True	False
s120926	133	2	False	False
s1410	69795	4	True	False
s82088	1	2	False	False
s259	1	2	False	False
s769	3	2	False	False
s1739	315	2	False	False
s2270	76	2	False	False
s2775	165773	4	True	False
s4485	64993	4	True	False
s131956	336	2	False	False
s3706	63717	4	True	False
s143413	114	2	False	False
s105440	60	5	True	False
s4789	111600	4	True	False
s114618	26	2	False	False
s931	69352	4	True	False
s105111	322	2	False	False
s137960	113	2	False	False
s82927	340	2	False	False
s1392	9	2	False	False
s105794	338	2	False	False
s1115	1867	2	False	False
s3860	134600	4	True	False
s114786	138	2	False	False
s114973	85	2	False	False
s140534	623	2	False	False
s131995	132	2	False	False
s4012	236669	4	True	False
s105281	16	2	False	False
s958	14	3	True	False
s114882	546	2	False	False
s1571	9	3	True	False
s105384	573	3	True	False
s1145	2	2	False	False
s82643	176	2	False	False
s120995	18	2	False	False
s422	9979	4	True	False
s3719	51321	4	True	False
s3758	122166	4	True	False
s82987	703	3	True	False
s81408	179	3	True	False
s81694	161	3	True	False
s114956	283	3	True	False
s2382	1	3	True	False
s4981	44	4	True	False
s129208	61	2	False	False
s2482	260	5	True	False
s81720	56	2	False	False
s143388	120	2	False	False
s5262	59	2	False	False
s908	30	4	True	False
s105549	245	4	True	False
s121138	374	2	False	False
s5097	9954	5	True	False
s82434	82	3	True	False
s2728	250	4	True	False
s134806	774	2	False	False
s120886	1	2	False	False
s4237	51348	4	True	False
s115044	729	4	True	False
s114702	331	2	False	False
s129072	113	2	False	False
s3272	2968	5	True	False
s891	13	2	False	False
s134693	1	2	False	False
s105387	284	2	False	False
s290	15499	4	True	False
s3598	1	2	False	False
s120843	60	2	False	False
s3066	167	2	False	False
s385	18040	4	True	False
s82475	888	2	False	False
s4307	135287	4	True	False
s121163	322	2	False	False
s4308	119	2	False	False
s2392	52420	4	True	False
s83049	24	5	True	False
s81958	657	3	True	False
s2019	218233	4	True	False
s849	57	2	False	False
s3649	21223	4	True	False
s5109	140	2	False	False
s125513	115	2	False	False
s3859	18741	4	True	False
s104974	10	2	False	False
s2655	9608	4	True	False
s81538	220	2	False	False
s2331	214	2	False	False
s1355	146	2	False	False
s120788	250	2	False	False
s4865	217866	4	True	False
s125479	125	2	False	False
s2327	1248	2	False	False
s83022	125	2	False	False
s662	206	2	False	False
s123	25143	4	True	False
s2688	107	4	True	False
s81624	16	3	True	False
s4902	324	2	False	False
s81937	54	2	False	False
s81517	166	4	True	False
s81989	2	3	True	False
s82226	199	2	False	False
s1793	92485	4	True	False
s105562	22	4	True	False
s115056	2313	2	False	False
s114695	272	2	False	False
s105418	413	4	True	False
s104897	127	2	False	False
s3491	1532	2	False	False
s139636	54	2	False	False
s5209	8937	4	True	False
s82818	45	3	True	False
s120837	243	3	True	False
s3237	12178	4	True	False
s82336	1036	4	True	False
s104885	77	3	True	False
s83131	1573	2	False	False
s4712	10734	4	True	False
s81734	66	2	False	False
s2472	443229	4	True	False
s120872	46	4	True	False
s121015	72	3	True	False
s114778	279	2	False	False
s105217	145	2	False	False
s83251	70	3	True	False
s82409	9	2	False	False
s551	275	4	True	False
s5078	90172	4	True	False
s3489	56	2	False	False
s105620	405	2	False	False
s3994	6	2	False	False
s82451	65	2	False	False
s105381	133	2	False	False
s3688	41240	4	True	False
s3294	194	5	True	False
s4252	116781	4	True	False
s3949	1	2	False	False
s121012	87	4	True	False
s2360	57677	4	True	False
s3555	17355	4	True	False
s4546	3	2	False	False
s5370	21296	4	True	False
s120984	22	2	False	False
s692	6929	4	True	False
s134629	4	2	False	False
s3003	327843	4	True	False
s5289	4904	6	True	False
s83067	160	3	True	False
s143426	280	2	False	False
s2198	101969	4	True	False
s1458	11100	4	True	False
s3639	18153	4	True	False
s86	64	3	True	False
s3698	871	2	False	False
s5266	6517	5	True	False
s4495	20	4	True	False
s4322	44	4	True	False
s1911	3857	4	True	False
s125427	118	2	False	False
s121043	6	3	True	False
s81771	137	3	True	False
s125613	94	2	False	False
s1960	20618	4	True	False
s3641	280	2	False	False
s81474	207	4	True	False
s129010	229	2	False	False
s138351	234	2	False	False
s35	6064	4	True	False
s4130	375306	4	True	False
s2981	6352	2	False	False
s3963	775	2	False	False
s82774	181	2	False	False
s1943	719	5	True	False
s105555	123	2	False	False
s1901	58481	4	True	False
s82539	186	4	True	False
s1060	11	3	True	False
s1610	7	3	True	False
s81389	10	2	False	False
s508	123	3	True	False
s114516	11	2	False	False
s81394	631	3	True	False
s120917	4728	2	False	False
s120863	1	3	True	False
s917	81717	4	True	False
s375	156	3	True	False
s4210	184516	4	True	False
s2714	1	2	False	False
s595	1441	4	True	False
s3371	5	2	False	False
s2679	83	2	False	False
s1735	56739	4	True	False
s82099	2828	2	False	False
s104960	104	2	False	False
s105114	167	3	True	False
s143385	318	2	False	False
s5240	18	3	True	False
s82180	107	3	True	False
s3229	21	4	True	False
s3800	59	2	False	False
s83113	110	2	False	False
s129185	1028	4	True	False
s1278	10	3	True	False
